"Country Name","Country Code","Indicator Name.x","Indicator Code.x","Year","Internet pop on global","Region","IncomeGroup","SpecialNotes","TableName","Indicator Name.y","Indicator Code.y","2020","Country_population"
"Latvia","LVA",NA,NA,2012,0.000209927052832751,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,2034319
"Latvia","LVA",NA,NA,2013,0.00021119661314924,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,2012647
"Latvia","LVA",NA,NA,2014,0.00020841419426302,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,1993782
"Latvia","LVA",NA,NA,2015,0.000213410201117441,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,1977527
"Latvia","LVA",NA,NA,2016,0.000210731398281012,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,1959537
"Latvia","LVA",NA,NA,2017,0.000207216966854914,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,1942248
"Latvia","LVA",NA,NA,2018,0.000212153831084919,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,1927174
"Latvia","LVA",NA,NA,2019,0.000214823172660246,"Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.","Latvia","Population, total","SP.POP.TOTL",NA,1913822
"Macao SAR, China","MAC",NA,NA,2000,0.00000952108786391337,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,427782
"Macao SAR, China","MAC",NA,NA,2001,0.0000159241512835857,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,437938
"Macao SAR, China","MAC",NA,NA,2002,0.0000180107019608796,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,448821
"Macao SAR, China","MAC",NA,NA,2003,0.0000186489985035046,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,460165
"Macao SAR, China","MAC",NA,NA,2004,0.0000230858845628671,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,471597
"Macao SAR, China","MAC",NA,NA,2005,0.0000258514954153601,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,482858
"Macao SAR, China","MAC",NA,NA,2006,0.000034753824012645,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,493799
"Macao SAR, China","MAC",NA,NA,2007,0.0000357750427603449,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,504511
"Macao SAR, China","MAC",NA,NA,2008,0.0000375466777420013,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,515239
"Macao SAR, China","MAC",NA,NA,2009,0.0000415604814089506,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,526400
"Macao SAR, China","MAC",NA,NA,2010,0.0000429199124995905,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,538219
"Macao SAR, China","MAC",NA,NA,2011,0.0000473551141561769,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,550832
"Macao SAR, China","MAC",NA,NA,2012,0.0000488038355181712,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,564039
"Macao SAR, China","MAC",NA,NA,2013,0.0000529888494322227,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,577372
"Macao SAR, China","MAC",NA,NA,2014,0.0000567733634197239,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,590208
"Macao SAR, China","MAC",NA,NA,2015,0.0000636626396780675,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,602085
"Macao SAR, China","MAC",NA,NA,2016,0.0000673917894075837,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,612836
"Macao SAR, China","MAC",NA,NA,2017,0.0000689601983685096,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,622585
"Macao SAR, China","MAC",NA,NA,2018,0.0000697144050829575,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,631636
"Macao SAR, China","MAC",NA,NA,2019,0.0000721663108020983,"East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China","Population, total","SP.POP.TOTL",NA,640445
"St. Martin (French part)","MAF",NA,NA,2000,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,28935
"St. Martin (French part)","MAF",NA,NA,2001,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,29853
"St. Martin (French part)","MAF",NA,NA,2002,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,30910
"St. Martin (French part)","MAF",NA,NA,2003,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,32053
"St. Martin (French part)","MAF",NA,NA,2004,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,33186
"St. Martin (French part)","MAF",NA,NA,2005,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,34248
"St. Martin (French part)","MAF",NA,NA,2006,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,35237
"St. Martin (French part)","MAF",NA,NA,2007,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,36137
"St. Martin (French part)","MAF",NA,NA,2008,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,36885
"St. Martin (French part)","MAF",NA,NA,2009,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,37377
"St. Martin (French part)","MAF",NA,NA,2010,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,37582
"St. Martin (French part)","MAF",NA,NA,2011,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,37446
"St. Martin (French part)","MAF",NA,NA,2012,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,37009
"St. Martin (French part)","MAF",NA,NA,2013,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,36453
"St. Martin (French part)","MAF",NA,NA,2014,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,36015
"St. Martin (French part)","MAF",NA,NA,2015,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,35858
"St. Martin (French part)","MAF",NA,NA,2016,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,36065
"St. Martin (French part)","MAF",NA,NA,2017,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,36560
"St. Martin (French part)","MAF",NA,NA,2018,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,37264
"St. Martin (French part)","MAF",NA,NA,2019,0,"Latin America & Caribbean","High income",NA,"St. Martin (French part)","Population, total","SP.POP.TOTL",NA,38002
"Morocco","MAR",NA,NA,2000,0.0000326720901493623,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,28793679
"Morocco","MAR",NA,NA,2001,0.0000644931797724255,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,29126330
"Morocco","MAR",NA,NA,2002,0.00011144010052309,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,29454768
"Morocco","MAR",NA,NA,2003,0.00015723359636096,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,29782884
"Morocco","MAR",NA,NA,2004,0.00054353204213189,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,30115214
"Morocco","MAR",NA,NA,2005,0.00070550210916009,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,30455561
"Morocco","MAR",NA,NA,2006,0.000923812850431774,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,30804683
"Morocco","MAR",NA,NA,2007,0.0010038935049577,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,31163673
"Morocco","MAR",NA,NA,2008,0.00154486491955953,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,31536811
"Morocco","MAR",NA,NA,2009,0.00192800200387677,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,31929087
"Morocco","MAR",NA,NA,2010,0.00242977091164926,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,32343389
"Morocco","MAR",NA,NA,2011,0.00215838759442222,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,32781850
"Morocco","MAR",NA,NA,2012,0.00259976988521476,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,33241898
"Morocco","MAR",NA,NA,2013,0.00263343737512943,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,33715693
"Morocco","MAR",NA,NA,2014,0.00267723081350108,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,34192347
"Morocco","MAR",NA,NA,2015,0.0026960133404283,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,34663603
"Morocco","MAR",NA,NA,2016,0.00275695978609231,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,35126296
"Morocco","MAR",NA,NA,2017,0.00292655288151309,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,35581294
"Morocco","MAR",NA,NA,2018,0.00307536767878538,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,36029138
"Morocco","MAR",NA,NA,2019,0.00353499746687813,"Middle East & North Africa","Lower middle income",NA,"Morocco","Population, total","SP.POP.TOTL",NA,36471769
"Monaco","MCO",NA,NA,2000,0.00000221793105954221,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,32147
"Monaco","MCO",NA,NA,2001,0.00000244539959200989,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,32470
"Monaco","MCO",NA,NA,2002,0.00000251282607957771,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,32806
"Monaco","MCO",NA,NA,2003,0.00000258314091418661,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,33153
"Monaco","MCO",NA,NA,2004,0.00000273405499513334,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,33500
"Monaco","MCO",NA,NA,2005,0.00000288262998594832,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,33843
"Monaco","MCO",NA,NA,2006,0.0000031881547552286,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,34190
"Monaco","MCO",NA,NA,2007,0.00000333019428446718,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,34525
"Monaco","MCO",NA,NA,2008,0.00000347067451618319,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,34872
"Monaco","MCO",NA,NA,2009,0.00000361037470518229,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,35226
"Monaco","MCO",NA,NA,2010,0.00000385863846141076,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,35612
"Monaco","MCO",NA,NA,2011,0.00000413077980969229,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,36024
"Monaco","MCO",NA,NA,2012,0.0000044766116607432,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,36460
"Monaco","MCO",NA,NA,2013,0.00000466818759133827,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,36901
"Monaco","MCO",NA,NA,2014,0.00000475384969883687,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,37322
"Monaco","MCO",NA,NA,2015,0.00000479832029726875,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,37718
"Monaco","MCO",NA,NA,2016,0.00000488203594089329,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,38070
"Monaco","MCO",NA,NA,2017,0.00000496205294253552,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,38392
"Monaco","MCO",NA,NA,2018,0,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,38682
"Monaco","MCO",NA,NA,2019,0,"Europe & Central Asia","High income",NA,"Monaco","Population, total","SP.POP.TOTL",NA,38964
"Moldova","MDA",NA,NA,2000,0.00000613438101357934,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2923783
"Moldova","MDA",NA,NA,2001,0.00000700767730293588,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2917252
"Moldova","MDA",NA,NA,2002,0.0000175724843057963,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2910504
"Moldova","MDA",NA,NA,2003,0.0000338467615498914,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2902320
"Moldova","MDA",NA,NA,2004,0.0000478479389185989,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2895147
"Moldova","MDA",NA,NA,2005,0.0000648886331481351,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2888111
"Moldova","MDA",NA,NA,2006,0.000085714552914125,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2880095
"Moldova","MDA",NA,NA,2007,0.0000880428978968899,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2873429
"Moldova","MDA",NA,NA,2008,0.0000992770033535623,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2867964
"Moldova","MDA",NA,NA,2009,0.000115167277515674,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2864346
"Moldova","MDA",NA,NA,2010,0.000133527513040312,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2861487
"Moldova","MDA",NA,NA,2011,0.00015518467686434,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2859833
"Moldova","MDA",NA,NA,2012,0.000175019584632673,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2859458
"Moldova","MDA",NA,NA,2013,0.000239233224531277,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2858692
"Moldova","MDA",NA,NA,2014,0.000263867564998617,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2856950
"Moldova","MDA",NA,NA,2015,0.00026649836684993,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2834530
"Moldova","MDA",NA,NA,2016,0.000267976471253659,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2802170
"Moldova","MDA",NA,NA,2017,0.000279307676458494,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2755158
"Moldova","MDA",NA,NA,2018,0,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2708214
"Moldova","MDA",NA,NA,2019,0,"Europe & Central Asia","Lower middle income","Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.","Moldova","Population, total","SP.POP.TOTL",NA,2663251
"Madagascar","MDG",NA,NA,2000,0.00000506435816363706,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,15766806
"Madagascar","MDG",NA,NA,2001,0.00000584184293639084,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,16260932
"Madagascar","MDG",NA,NA,2002,0.00000907966274338587,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,16765117
"Madagascar","MDG",NA,NA,2003,0.0000115138124424872,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,17279141
"Madagascar","MDG",NA,NA,2004,0.0000145421665990138,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,17802997
"Madagascar","MDG",NA,NA,2005,0.0000159867326200803,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,18336724
"Madagascar","MDG",NA,NA,2006,0.0000173990771697785,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,18880269
"Madagascar","MDG",NA,NA,2007,0.0000189262946748711,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,19433530
"Madagascar","MDG",NA,NA,2008,0.0000488294786712978,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,19996473
"Madagascar","MDG",NA,NA,2009,0.0000490200987709515,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,20569117
"Madagascar","MDG",NA,NA,2010,0.000051948071348255,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,21151640
"Madagascar","MDG",NA,NA,2011,0.000058995236656194,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,21743967
"Madagascar","MDG",NA,NA,2012,0.0000725359983423172,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,22346641
"Madagascar","MDG",NA,NA,2013,0.000096077062419954,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,22961253
"Madagascar","MDG",NA,NA,2014,0.000120319536844273,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,23589887
"Madagascar","MDG",NA,NA,2015,0.000137829000567742,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,24234088
"Madagascar","MDG",NA,NA,2016,0.000158053339500693,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,24894380
"Madagascar","MDG",NA,NA,2017,0,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,25570540
"Madagascar","MDG",NA,NA,2018,0,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,26262368
"Madagascar","MDG",NA,NA,2019,0,"Sub-Saharan Africa","Low income",NA,"Madagascar","Population, total","SP.POP.TOTL",NA,26969307
"Maldives","MDV",NA,NA,2000,0.00000100707262351371,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,279398
"Maldives","MDV",NA,NA,2001,0.00000167211317402144,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,286306
"Maldives","MDV",NA,NA,2002,0.00000250804973674234,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,294186
"Maldives","MDV",NA,NA,2003,0.00000284799520557959,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,302683
"Maldives","MDV",NA,NA,2004,0.00000318848898127929,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,311265
"Maldives","MDV",NA,NA,2005,0.00000337172233150259,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,319608
"Maldives","MDV",NA,NA,2006,0.00000548218958368016,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,327487
"Maldives","MDV",NA,NA,2007,0.00000818562780894467,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,335169
"Maldives","MDV",NA,NA,2008,0.0000117923069951525,"South Asia","Upper middle income",NA,"Maldives","Population, total","SP.POP.TOTL",NA,343452
